name,price,original_price,cost,category,sub_category,icon,stock,sku,supplier_id,description,tags,brand,image_url,image_urls,is_b2b,moq,tax_mode
Juhayna Guava Fruit Drink 235ml,0.50,0.00,0.00,food,beverages,🍎,100,01-03-01-01-115,9001,Juhayna Guava Fruit Drink 235ml. Available at Adeeg Market.,"{""235ml"",""cabitaan"",""cabitaan_yaryar"",""cold_drinks"",""drinks"",""fruit_drinks_and_juices"",""guava"",""juhayna"",""juices"",""saytuun"",""sharaab""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6222014330513-2.png?v=1699973683,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6222014330513-2.png?v=1699973683"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/6222014330513-1.png?v=1699973682""}",false,1,none
Sos Soya Pet Kemal Kukrer 750ml,3.50,0.00,0.00,clothes,mens,👕,0,01-05-04-05-94,9001,Sos Soya Pet Kemal Kukrer 750ml. Available at Adeeg Market.,"{""food_preparation"",""sauce_and_dressings"",""soya_sauce"",""virginia_soy_suace""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/soysoos.png?v=1701265153,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/soysoos.png?v=1701265153""}",false,1,none
Hilib Lo' (Beef Meat) 1kg,7.50,0.00,0.00,food,fresh,🍎,100,130204,9001,Hilib Lo' (Beef Meat) 1kg. Available at Adeeg Market.,"{""beef_meat"",""butchery"",""Fresh Beef"",""fresh_beef"",""fresh_food"",""hilib"",""Hilib Lo'"",""LO'"",""meat"",""sale"",""weekend""}",MEAT,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-BeefMeat.jpg?v=1600072255,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-BeefMeat.jpg?v=1600072255"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-BeefMeat1.jpg?v=1600072255"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-BeefMeat2.jpg?v=1600072255""}",false,1,none
Hilib Geel Oodkac (Camel preserved meat)  1Kg,8.50,0.00,0.00,food,fresh,🍎,100,130214,9001,Hilib Geel Oodkac (Camel preserved meat)  1Kg. Available at Adeeg Market.,"{""butchery"",""camel_meat"",""Fresh Camel Meat"",""fresh_camel_meat"",""fresh_food"",""hilib"",""Hilib Geel"",""weekend""}",Camel Meat,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/oodkac.png?v=1646028769,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/oodkac.png?v=1646028769""}",false,1,none
Hilib geel laf leh,7.50,0.00,0.00,food,fresh,🍎,100,130201,9001,Hilib geel laf leh. Available at Adeeg Market.,"{""butchery"",""camel_meat"",""Fresh Camel Meat"",""fresh_camel_meat"",""fresh_food"",""hilib"",""Hilib Geel"",""meat"",""sale"",""weekend""}",Camel Meat,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-CamelMeat1_53ae92bb-ac76-4d2a-b84c-803867406267.jpg?v=1646027786,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-CamelMeat1_53ae92bb-ac76-4d2a-b84c-803867406267.jpg?v=1646027786""}",false,1,none
Hilib ido(Meat Lamb) 1Kg,7.50,0.00,0.00,food,fresh,🍎,100,130210,9001,Hilib ido(Meat Lamb) 1Kg. Available at Adeeg Market.,"{""butchery"",""Fresh Lamb"",""fresh_food"",""fresh_lamb"",""fresh_lamb_meat"",""hilib"",""hilib ido"",""lamb_meat"",""meat"",""sale"",""weekend""}",Lamb Meat,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-LambMeat2_0dcace51-e3a4-4ed1-b6ff-76ef090a3400.jpg?v=1644222495,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-LambMeat2_0dcace51-e3a4-4ed1-b6ff-76ef090a3400.jpg?v=1644222495"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-LambMeat_faeeb2bc-613e-4f57-b30b-c8b477719d9f.jpg?v=1644222495"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-LambMeat1_1450b8e0-5c01-4d8f-88c6-db9b4fb50d66.jpg?v=1644222495""}",false,1,none
Hilib geel Laf la'aan ah 1Kg,7.50,0.00,0.00,food,fresh,🍎,100,130202,9001,Hilib geel Laf la'aan ah 1Kg. Available at Adeeg Market.,"{""butchery"",""camel_meat"",""Fresh Camel Meat"",""fresh_camel_meat"",""fresh_food"",""hilib"",""Hilib Geel"",""meat"",""sale"",""weekend""}",Camel Meat,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-CamelMeat1.jpg?v=1600072283,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-CamelMeat1.jpg?v=1600072283""}",false,1,none
Hilib Geel shiidan  (Minced Meat) 1Kg,7.50,0.00,0.00,food,fresh,🍎,100,,9001,Hilib Geel shiidan  (Minced Meat) 1Kg. Available at Adeeg Market.,"{""butchery"",""Fresh Lamb"",""fresh_food"",""fresh_lamb"",""fresh_lamb_meat"",""hilib"",""lamb_meat"",""meat"",""weekend""}",Lamb Meat,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/mincedmeat.jpg?v=1638347085,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/mincedmeat.jpg?v=1638347085""}",false,1,none
Hilib Ari (Goat Meat) 1Kg,7.50,0.00,0.00,food,fresh,🍎,100,130203,9001,Hilib Ari (Goat Meat) 1Kg. Available at Adeeg Market.,"{""butchery"",""Fresh Lamb"",""fresh_food"",""fresh_lamb"",""fresh_lamb_meat"",""hilib"",""Hilib Geel"",""lamb_meat"",""meat"",""sale"",""weekend""}",Lamb Meat,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hilib.png?v=1644496240,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hilib.png?v=1644496240"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-LambMeat.jpg?v=1644496240"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Adeeg-LambMeat1.jpg?v=1644496240""}",false,1,none
Hero Baby Food Asst Mango Banana 125Gm,1.00,0.00,0.00,food,packaged,🍎,0,01-09-01-01-27,9001,Hero Baby Food Asst Mango Banana 125Gm. Available at Adeeg Market.,"{""baby_food"",""baby_foods"",""baby_product"",""baby_products"",""Hero Baby"",""Hero Baby Food Asst Mango Banana 125Gm""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/herobabyMango1.png?v=1705579356,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/herobabyMango1.png?v=1705579356"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/herobabymixfruit01_c15192a5-7df2-4f76-b174-6b30cbdd6222.png?v=1705579364""}",false,1,none
Herman Chilly Mayonnaise 500ML,2.00,0.00,0.00,clothes,mens,👕,100,01-05-06-01-20,9001,Herman Chilly Mayonnaise 500ML. Available at Adeeg Market.,"{""bisbaas"",""dressings"",""foo_sale"",""food_preparation"",""herman"",""herman_mayochup"",""mayoonees"",""miinees"",""stock_and_mayonnaise""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/HermanChilliMayonnaise500ml.png?v=1702796689,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/HermanChilliMayonnaise500ml.png?v=1702796689""}",false,1,none
Hayat Diamond Sella Rice 1121 10Kg,15.50,0.00,0.00,electronics,acc_elec,📱,100,01-04-02-01-16,9001,Hayat Diamond Sella Rice 1121 10Kg. Available at Adeeg Market.,"{""10kg"",""al-fanaar"",""bariis"",""bariis baakistaani ah"",""basic_food"",""basic_foods"",""gold"",""groceries"",""grocery"",""pakistani_rice"",""rice"",""Rice couscous pulses"",""sella_1121""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HayatDiamondSellaRice112110Kg.png?v=1655887823,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HayatDiamondSellaRice112110Kg.png?v=1655887823""}",false,1,none
Hero Baby 3 Fruits 125Gm,1.00,0.00,0.00,food,fresh,🍎,0,01-09-01-01-145,9001,Hero Baby 3 Fruits 125Gm. Available at Adeeg Market.,"{""baby_food"",""baby_foods"",""baby_product"",""baby_products"",""Hero Baby"",""Hero Baby 3 Fruits 125Gm""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/herobaby3fruit.png?v=1705578734,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/herobaby3fruit.png?v=1705578734"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/herobaby03fruit.png?v=1705578734""}",false,1,none
Gazal Packet Beans 1 Kg,4.00,0.00,0.00,food,beverages,🍎,100,01-04-06-01-08,9001,Gazal Packet Beans 1 Kg. Available at Adeeg Market.,"{""all_roastery"",""bayara"",""desserts_dates_dry_fruits"",""dry_fruits"",""dry_fruits_&_nuts"",""Gazal Packet Beans"",""Gazal Packet Beans 1 Kg*10"",""nuts"",""nuts_dried_fruits_seeds"",""peanuts_salted""}",Bayara,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8683382460048.jpg?v=1669711796,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8683382460048.jpg?v=1669711796""}",false,1,none
Geepas GPM840 - Oil Free Popcorn Maker,25.00,0.00,0.00,clothes,mens,👕,100,09-02-02-04-152,9001,Geepas GPM840 - Oil Free Popcorn Maker. Available at Adeeg Market.,"{""chips_and_snacks"",""confectionery_snacks_&_biscuits"",""electronics_and_home_appliances"",""home_appliances"",""household_appliances"",""massage"",""massager"",""popcorn""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6294010887933-1.jpg?v=1661174527,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6294010887933-1.jpg?v=1661174527"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6294010887933.jpg?v=1661174527""}",false,1,none
Hayat Biryani Long Grain Biryani Sella Rice 10kg,11.50,0.00,0.00,electronics,acc_elec,📱,100,01-04-02-01-17,9001,Hayat Biryani Long Grain Biryani Sella Rice 10kg. Available at Adeeg Market.,"{""10kg"",""1121"",""al-fanaar"",""al_fanar"",""bariis"",""bariis baakistaani ah"",""basic_food"",""basic_foods"",""gold"",""groceries"",""grocery"",""pakistani_rice"",""Rice"",""Rice couscous pulses"",""sella_1121""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HayatBiryaniLongGrainBiryaniSellaRice10kg.png?v=1655887749,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/HayatBiryaniLongGrainBiryaniSellaRice10kg.png?v=1655887749""}",false,1,none
FANAR INDIAN 1121 PURE BASMATI RICE 5kg,8.00,0.00,0.00,electronics,acc_elec,📱,100,01-04-02-02-02,9001,FANAR INDIAN 1121 PURE BASMATI RICE 5kg. Available at Adeeg Market.,"{""al_fanar_basmati_rice"",""al_fanar_rice"",""al_fanar_xxl_basmati_1121"",""bariid"",""bariid basmati"",""bariis"",""bariis al-fanaar"",""bariis basmati"",""bariis hindi ah"",""basic_food"",""basic_foods"",""basmati"",""basmati_1121"",""basmati_1121_rice"",""basmati_rice""}",safa group,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/FanarIndianpureBasmatiRice5Kg_7.jpg?v=1633238204,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/FanarIndianpureBasmatiRice5Kg_7.jpg?v=1633238204"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/FanarIndianpureBasmatiRice5Kg_8.jpg?v=1633238204""}",false,1,none
Berrak Sarimsak Tursusu Garlic Pickles 370g,2.50,0.00,0.00,food,fresh,🍎,0,01-05-05-04-34,9001,Berrak Sarimsak Tursusu Garlic Pickles 370g. Available at Adeeg Market.,"{""all_canned_food"",""canned_&_prepared_foods"",""canned_vegetables"",""cucumber"",""food_preparation"",""Gazal Pickle Mixed 680 G"",""masala"",""shan_kebab"",""tandoori_masala""}",Shan,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690531220170.png?v=1696061580,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8690531220170.png?v=1696061580""}",false,1,none
Catherine tea 165Gm,5.00,0.00,0.00,medicine,otc,💊,100,01-03-02-01-70,9001,Catherine tea 165Gm. Available at Adeeg Market.,"{""diabetic"",""diet_tea_&_sweeteners"",""foods"",""grocery"",""libtoon leymom & sanjabiil ah"",""specialty_foods"",""weekend""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/edf927f587672011203c4f0222f56f53.png?v=1674915959,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/edf927f587672011203c4f0222f56f53.png?v=1674915959""}",false,1,none
Bongusto Olive Pomace Oil Blend 5Ltr,24.00,0.00,0.00,food,dairy,🍎,100,01-04-04-06-15,9001,Bongusto Olive Pomace Oil Blend 5Ltr. Available at Adeeg Market.,"{""basic_food"",""basic_foods"",""bongusto"",""bongusto_pomace_oil"",""foods"",""groceries"",""grocery"",""oil_&_ghee"",""olive_oil"",""saliid"",""saliid saytuun"",""saliid zaytuun""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/BongustopamaceOliveOil5L.jpg?v=1633161423,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/BongustopamaceOliveOil5L.jpg?v=1633161423"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/BongustopamaceOliveOil5L-1.jpg?v=1633161423""}",false,1,none
American Garden Real Mayonnaise Original 887ML,6.00,0.00,0.00,clothes,mens,👕,0,01-05-06-01-22,9001,American Garden Real Mayonnaise Original 887ML. Available at Adeeg Market.,"{""american_garden_real_mayonnaise"",""Cappana Mayonnaise 946ML"",""food_preparation"",""mayonnaise"",""sauce_and_dressings"",""stock_and_mayonnaise""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/1727350451.png?v=1684828338,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/1727350451.png?v=1684828338""}",false,1,none
Al Fanar Gold Pakistani Sella Rice 1121 10K,16.50,0.00,0.00,electronics,acc_elec,📱,100,01-04-02-01-02,9001,Al Fanar Gold Pakistani Sella Rice 1121 10K. Available at Adeeg Market.,"{""10kg"",""1121"",""al-fanaar"",""al_fanar"",""bariis"",""bariis baakistaani ah"",""basic_food"",""basic_foods"",""gold"",""groceries"",""grocery"",""pakistani_rice"",""rice"",""Rice couscous pulses"",""sella_1121""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/Alfanar10kg.png?v=1716977545,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/Alfanar10kg.png?v=1716977545""}",false,1,none
Al Baker Chakki Fresh Atta 10Kg,13.50,0.00,0.00,food,fresh,🍎,100,01-04-01-01-05,9001,Al Baker Chakki Fresh Atta 10Kg. Available at Adeeg Market.,"{""al_baker"",""albaker"",""atta_flour"",""baker"",""bur"",""chakki_atta"",""flour"",""fresh_atta"",""groceries"",""grocery"",""wheat_flour""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/albakarchakkiatta2.jpg?v=1738395491,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/albakarchakkiatta2.jpg?v=1738395491""}",false,1,none
Al Baker Chakki Fresh Atta 5Kg,6.70,0.00,0.00,food,fresh,🍎,100,01-04-01-01-04,9001,Al Baker Chakki Fresh Atta 5Kg. Available at Adeeg Market.,"{""al_baker"",""albaker"",""atta_flour"",""baker"",""bur"",""bur_qamadi"",""chakki_atta"",""flour"",""fresh_atta"",""groceries"",""grocery"",""wheat_flour""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/albakarchakkiatta4.jpg?v=1632302940,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/albakarchakkiatta4.jpg?v=1632302940""}",false,1,none
Pringles Sizzl'n Medium Kickin' Sour Cream Crisps,2.00,0.00,0.00,food,dairy,🍎,100,01-08-03-01-96,9001,Pringles Sizzl'n Medium Kickin' Sour Cream Crisps. Available at Adeeg Market.,"{""chips"",""chips_and_snacks"",""confectionery_snacks_&_biscuits"",""grocery"",""pringles""}",pringles,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5053990160037.jpg?v=1672918518,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5053990160037.jpg?v=1672918518""}",false,1,none
A2961 Ornella Pratik Casserole 20X10.5cm,30.00,0.00,0.00,home,kitchen,🏠,100,04-01-03-01-805,9001,A2961 Ornella Pratik Casserole 20X10.5cm. Available at Adeeg Market.,"{""cooking_&_bakeware"",""house_hold"",""kitchen_dining_and_household"",""Korkmaz""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/korkmaz-ornella-pratik-tencere-20x105-cm-a2961-yanmaz-yapismaz-tencere-13074-93-B.jpg?v=1707310897,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/korkmaz-ornella-pratik-tencere-20x105-cm-a2961-yanmaz-yapismaz-tencere-13074-93-B.jpg?v=1707310897""}",false,1,none
Torku Banada 400 Gr,3.50,0.00,0.00,food,dairy,🍎,0,01-08-05-01-294,9001,Torku Banada 400 Gr. Available at Adeeg Market.,"{""break_fast_&_milk_products"",""breakfast_and_milk"",""butter_spread"",""grocery"",""jam_and_marmalade"",""jams_honey_&_spreads"",""spreads""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690120070056_jpg.png?v=1646632572,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690120070056_jpg.png?v=1646632572""}",false,1,none
Abyssinia Coffee 1Kg,11.00,0.00,0.00,food,beverages,🍎,100,01-05-02-01-112,9001,Abyssinia Coffee 1Kg. Available at Adeeg Market.,"{""cabitaan"",""coffee"",""coffee_and_tea"",""drinks"",""grocery"",""kafee"",""kafeega"",""mehemt_effendi_coffee""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6430039660588.jpg?v=1633593480,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6430039660588.jpg?v=1633593480"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6430039660588-1.jpg?v=1633593480""}",false,1,none
Samsung Galaxy S24 Ultra Ram 12GB 256GB,820.00,0.00,0.00,electronics,phones,📱,100,237404,9001,Samsung Galaxy S24 Ultra Ram 12GB 256GB. Available at Adeeg Market.,"{""electronics"",""mobile"",""mobile_&_accessories"",""Mobiles"",""Mobiles And Accessories"",""s24"",""samsung""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8806095302447.png?v=1706946424,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8806095302447.png?v=1706946424""}",false,1,none
Samsung Galaxy S24 Ultra Ram 12GB 512GB,1000.00,0.00,0.00,electronics,phones,📱,100,09-01-01-01-404,9001,Samsung Galaxy S24 Ultra Ram 12GB 512GB. Available at Adeeg Market.,"{""electronics"",""mobile"",""mobile_&_accessories"",""Mobiles"",""Mobiles And Accessories"",""S24"",""samsung""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8806095302928.png?v=1706946286,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/8806095302928.png?v=1706946286""}",false,1,none
Ülker Rulokat Find.Kremali 42g,0.50,0.00,0.00,food,beverages,🍎,0,01-08-01-01-433,9001,Ülker Rulokat Find.Kremali 42g. Available at Adeeg Market.,"{""biscuits_crackers"",""confectionery_snacks_&_biscuits"",""CRACKERS_OR_WAFERS"",""grocery"",""ulker"",""wafers"",""Ülker Rulokat Find.Kremali 42g""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690504086444.png?v=1675950710,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690504086444.png?v=1675950710""}",false,1,none
Green Lion Carbon Magsafe Metal Plate for iPhone 15Pro Max,12.50,0.00,0.00,electronics,phones,📱,100,09-01-01-05-858,9001,Green Lion Carbon Magsafe Metal Plate for iPhone 15Pro Max. Available at Adeeg Market.,"{""electronics"",""for iPhone 15Pro Max"",""Green Lion"",""jaajar"",""jajar"",""mobile_&_accessories"",""mobile_accessories""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/GreenLioniPhone15ProMaxForDuoGuardMagSafeCasepurple.png?v=1706012562,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/GreenLioniPhone15ProMaxForDuoGuardMagSafeCasepurple.png?v=1706012562"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/GreenLioniPhone15ProMaxForDuoGuardMagSafe-Black.png?v=1706012563"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/GreenLioniPhone15ProMaxForDuoGuardMagSafeCase.png?v=1706012561"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/GreenLioniPhone15ProMaxForDuoGuardMagSafeCase-Black.png?v=1706012562""}",false,1,none
Reco Charger Kit 2.0A ( 3Bin ),3.00,0.00,0.00,electronics,phones,📱,100,09-01-01-05-311,9001,Reco Charger Kit 2.0A ( 3Bin ). Available at Adeeg Market.,"{""charger"",""electronics"",""jaajar"",""jajar"",""mobile_&_accessories"",""mobile_accessories"",""Reco"",""Reco Charger Kit 2.0A ( 3Bin )""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/reccocharger12.png?v=1706011856,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/reccocharger12.png?v=1706011856"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/reccocharger.png?v=1706011856""}",false,1,none
Ruman Charger F3 2.4A,4.00,0.00,0.00,electronics,phones,📱,100,09-01-01-05-477,9001,Ruman Charger F3 2.4A. Available at Adeeg Market.,"{""charger"",""electronics"",""jaajar"",""jajar"",""mobile_&_accessories"",""mobile_accessories"",""ruman"",""Ruman Charger F3 2.4A""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/RUMANCHARGER1.png?v=1706009590,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/RUMANCHARGER1.png?v=1706009590"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/RUMANCHARGER.png?v=1706009590""}",false,1,none
Pearl Power Gel 1Litre,2.50,0.00,0.00,home,cleaning,🏠,100,04-01-01-08-63,9001,Pearl Power Gel 1Litre. Available at Adeeg Market.,"{""cleaning_products"",""detergent_liquid"",""kitchen_dining_and_household"",""Pearl"",""Pearl Power Gel""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/files/pearlpowergel2.png?v=1705910496,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/pearlpowergel2.png?v=1705910496"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/files/pearlpowergel20.png?v=1705910496""}",false,1,none
